s_id,lastname,firstname,birthyear,sex,nationality,last_club,pb,results
4026735,THYVELEN,Wout,2006,M,BEL,Bruinvissen Diksmuide,53.43,t
4307807,VANDERMAESEN,Kevin,1997,M,BEL,Brabant East Swimming Team,53.44,t
4140048,VAN HOORDE,Jonas,1989,M,BEL,Zwemclub Brabo Antwerpen,53.45,t
4098767,ZADWORNY,Michael,1986,M,BEL,Ecole Seraing Natation,53.45,t
4134600,RUSOVICI,Marius,1985,M,BEL,Swimming Arlon Bastogne,53.46,t
4082796,RENARD,Gilles,1989,M,BEL,Val De Mehaigne Natation Wanze,53.48,t
4407727,VAN DEN BERGH,Floriaan,1999,M,BEL,Zwemclub Lorelei Londerzeel,53.48,t
4579950,HERION,Martin,2001,M,BEL,Liege Mosan,53.48,t
4702837,CALLEWAERT,Niels,2000,M,BEL,Zwemclub Brabo Antwerpen,53.48,t
5001423,VERBEEK,Sem,2004,M,BEL,Shark,53.48,t
4306752,ORIS,Tim,1998,M,BEL,Zwemvereniging De Meerkoet Bre,53.48,t
5259163,KYRIAKIDES,Niels,2004,M,BEL,Cercle De Natation Sportcity W,53.49,t
4308817,JORISSEN,Jolan,1993,M,BEL,Zwemclub Brabo Antwerpen,53.50,t
4822327,ONGENAE,Dries,2000,M,BEL,Gold Swimming Team,53.50,t
5179522,GOETHALS,Matthis,2006,M,BEL,Swimming Team Aalter,53.50,t
4804880,JURGENS,Thomas,1992,M,BEL,Zwemvereniging Lier,53.51,t
4074377,DEMAN,Kristof,1989,M,BEL,Meetjesland-Gent Alliantie Zwemteam,55.17,t
4825690,DEVILLE,Louis,2003,M,BEL,Perron,53.51,t
4307444,TUEZNEY,Stijn,1996,M,BEL,Zwemclub Brabo Antwerpen,53.53,t
4417718,SNEYERS,Liam,2008,M,BEL,Nijlense Zwemclub,53.53,t
4805298,DE VRIENDT,Karel,1994,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.55,t
4805277,JANSOONE,Jorn,1990,M,BEL,Koninklijke Kortrijkse Zwemkri,53.57,t
4804831,CREVITS,Jonas,1991,M,BEL,Swimming Team Zennevallei,53.57,t
4393621,AERTS,Joao,1994,M,BEL,Molse Zwemclub mozka,53.58,t
4733777,HERTELEER,Jonas,2001,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.58,t
4605624,DE MEY,Largo,2001,M,BEL,Swimming Club Strombeek-Grimbe,53.58,t
4804328,DOLFEN,Stijn,1988,M,BEL,Flanders Coast Swimmingteam,53.59,t
4804583,THIRY,Jeremy,1992,M,BEL,Flipper Natation Club Saint-Ge,53.59,t
4825715,BERTRAND,Amaury,1999,M,BEL,Castor Club De Mons,53.59,t
4779005,DOBBELAERE,Sam,2001,M,BEL,Leuven Aquatics,53.59,t
4303586,LEMMENS,Freek,1977,M,BEL,Zwemvereniging De Meerkoet Bre,53.60,t
4725887,PEETERS,Yentl,2000,M,BEL,Zwemclub Maasmechelen,53.60,t
4074943,DELCOMINETTE,Cedric,1990,M,BEL,Val De Mehaigne Natation Wanze,53.61,t
4804281,LAMAIRE,Dimitri,1988,M,BEL,Swimming Team Tienen,53.61,t
4199852,VERVOORT,Kevin,1991,M,BEL,Zwemclub Brabo Antwerpen,53.62,t
4638740,MOYAERT,Theodore,2001,M,BEL,Iswim,53.62,t
4804916,PROVOST,Cyr,1983,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.63,t
4428095,MESKENS,Dries,1999,M,BEL,Aquarius Zwemclub Lebbeke,53.64,t
4733796,VAN DER VENNET,Marco,2002,M,BEL,Swimming Team Zennevallei,53.64,t
4841294,MARICHAL,Jarno,2003,M,BEL,Zwemclub Brabo Antwerpen,53.64,t
4692249,HESSENS,Tristan,2007,M,BEL,Liege Mosan,53.64,t
4074698,CLAES,Steven,1991,M,BEL,Zwemclub Tremelo,53.65,t
4199882,CLAES,Philippe,1993,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,53.65,t
5172935,DE WINTER,Yarno,2006,M,BEL,Zwemclub Brabo Antwerpen,53.66,t
5139690,VERVLOET,Ruwen,2004,M,BEL,Zwemclub Brabo Antwerpen,53.67,t
5004107,SERVERIUS,Jordi,2001,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.68,t
5209458,TOPBAG,Sami,2005,M,BEL,Cercle Royal De Natation De Br,53.68,t
4073174,CHRISTOPHE,Laurent,1989,M,BEL,Longchamp Swimming Club Uccle,53.70,t
5321560,VAN DEN BOSSCHE,Guillaume,2006,M,BEL,Koninklijke Brugse Zwem- & Red,53.70,t
4359660,DAVID,Mathieu,1995,M,BEL,Waterloo Natation,53.71,t
4309500,SOARES ALMEIDA,Arno,1986,M,BEL,Brabant East Swimming Team,53.72,t
4299660,VAN BREUSEGEM,Mathias,1992,M,BEL,Zwemvereniging Wetthra Wettere,53.72,t
5321411,THIEBAUT,Noah,2008,M,BEL,Swimming Team Zennevallei,53.72,t
5198161,VAN HUMBEECK,Sean,2005,M,BEL,Koninklijke Brugse Zwem- & Red,53.73,t
5015434,LABAERE,Levi,2001,M,BEL,Koninklijke Kortrijkse Zwemkri,53.74,t
5179518,HUYGHELIER,Loek,2004,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.75,t
4330708,AERTS-BANCKEN,Martin,1998,M,BEL,Liege Atlas Swimming Team,53.76,t
4731906,LIEKENS,Jasper,2002,M,BEL,Shark,53.76,t
5102973,PEETERS,Ruben,2004,M,BEL,Swimming Club Zaventem,53.77,t
4074959,DEFRUYT,Tom,1989,M,BEL,Koninklijke Kortrijkse Zwemkri,53.78,t
4340454,RIBBENS,Jonathan,1998,M,BEL,Flanders Coast Swimmingteam,53.78,t
4805369,EYERS,Simon,1990,M,BEL,Swimming Team Tienen,53.79,t
4565866,VRANCKX,Bjarne,1999,M,BEL,Brabant East Swimming Team,53.79,t
4804481,BILLIAU,Davy,1992,M,BEL,Koninklijke Brugse Zwem- & Red,53.80,t
4139706,COOLS,Bram,1994,M,BEL,Koninklijke Hasseltse Zwemvere,53.82,t
4615251,VERHAEGHE,Niels,1997,M,BEL,Koninklijke Kortrijkse Zwemkri,53.83,t
4427654,GROSEMANS,Arno,1999,M,BEL,Heistse Zwemclub Arduas,53.83,t
5109187,MOENS,Julien,2005,M,BEL,Schwimmverein Delphin Eupen,53.84,t
5389070,BELL,Alexander,2005,M,BEL,Cercle De Natation Sportcity W,53.84,t
5203765,VAN WAELDEREN,Thomas,2005,M,BEL,Westerlo Swimming Team,53.84,t
4613943,DI BATTISTA,Alessandro,2000,M,BEL,Swimming Club Wauterbos Rode,53.85,t
4139718,VAN HOOREBEECK,Sam,1994,M,BEL,Zwemclub Lorelei Londerzeel,53.86,t
4805092,ETIENNE,Tom,1994,M,BEL,Koninklijke Hasseltse Zwemvere,53.86,t
5167326,WYNANTS,Ron,2006,M,BEL,Shark,53.86,t
4307042,ROSIERS,Jeroen,1995,M,BEL,Zwemclub Kapelle-O/D-Bos,53.87,t
4680497,DRICOT,Philippe,1996,M,BEL,Zwemclub Brabo Antwerpen,53.87,t
4140046,DE BACKER,Nick,1989,M,BEL,Zwemclub Brabo Antwerpen,53.88,t
4565877,BERX,Jonas,2000,M,BEL,Swimming Team Tienen,53.88,t
4805333,PARISIS,Laurent,1990,M,BEL,Swimming Club Rixensart,53.89,t
4929127,CROMBEL,Theo,2003,M,BEL,Perron,53.89,t
4010014,DENISON,Antoine,2002,M,BEL,Belgium,53.89,t
4702867,HEYE,Arko,2000,M,BEL,Swimming Team Zennevallei,53.91,t
4842495,HEYERICK,Jens,2003,M,BEL,Koninklijke Kortrijkse Zwemkri,53.91,t
4804306,HANOT,Julien,1985,M,BEL,Charleroi Helios Aqua Team,53.92,t
4299631,LEMMENS,Tibo,1993,M,BEL,Koninklijke Hasseltse Zwemvere,53.93,t
5102970,SCHRAM,Thor,2005,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.93,t
4299656,DELFOSSE,Constant,1995,M,BEL,Zwemclub Tremelo,53.94,t
4278927,MEYER de,Diego,1995,M,BEL,Belgium,53.94,t
4682540,BRAECKMANS,Louis,2001,M,BEL,Zwemclub Schoten,53.94,t
4610122,MARICHAL,Seppe,2001,M,BEL,Leuven Aquatics,53.95,t
5179538,DEBECKER,Thomas,2004,M,BEL,Zwemclub De Dolfijnen Middelke,53.95,t
4299673,DAELMAN,Gregory,1989,M,BEL,Zwemvereniging Wetthra Wettere,53.96,t
4095500,GILSON,Cedric,1987,M,BEL,Royal Verviers Natation,53.97,t
4199999,VERMEIREN,Bert,1993,M,BEL,Temse Schelde Zwemmers,53.97,t
4074496,VAN BOGAERT,Bert,1991,M,BEL,Shark,53.97,t
4309508,VANDENDRIESSCHE,Stan,1998,M,BEL,Koninklijke Kortrijkse Zwemkri,55.26,t
4804416,CLAESSENS,Matthias,1990,M,BEL,Arvicola Zwemclub Kalmthout,53.99,t
4875315,WILLEMS,Mattias,1987,M,BEL,Provincie Antwerpen,53.99,t
4346909,STOFFE,Lucas,1998,M,BEL,Zwemclub de Dolfijnen Asse-T,53.99,t
4995008,REMACLE,Hugo,2003,M,BEL,Nautic Club Herve,53.99,t
4039014,MEYERS,Sepp,1987,M,BEL,Sportvereniging Aartselaar Zwe,54.00,t
4305492,DUYVEJONCK,Emiel,1998,M,BEL,Koninklijke Kortrijkse Zwemkri,54.00,t
4805025,NUYES,Kevin,1985,M,BEL,Zwemclub Brabo Antwerpen,54.01,t
4304548,SORET,Lucas,1997,M,BEL,Pole Swimming Liege,54.01,t
4882308,BARK,Luca,2000,M,BEL,Aalsters Swimming Team,54.01,t
5302982,CHRISTIAENS,Stijn,2006,M,BEL,Torhoutse Zwemklub Thor,54.01,t
4804783,STALMANS,Jef,1992,M,BEL,Peltse Zwemclub,54.02,t
4893104,SCHRYVER de,Noah,2001,M,BEL,Koninklijke Zwemclub Neptunus,54.02,t
4074843,HAMERS,Niels,1988,M,BEL,Genker Zwemvereniging Neptunus,54.04,t
5003031,GARRAUX,Alois,2003,M,BEL,Perron,54.04,t
4415402,MOORS,Eli-Emmanuel,2007,M,BEL,Lommelse Zwemvereniging de Lo,54.04,t
4972162,DOS SANTOS,Sam,1998,M,BEL,Cercle Royal De Natation De Br,54.05,t
4812923,VAERNEWYCK,Xander,1999,M,BEL,Koninklijke Kortrijkse Zwemkri,54.05,t
4304904,DAL,Thomas,1997,M,BEL,Royal Dauphins Mouscronnois,54.05,t
4777270,WEYTS,Yaron,2002,M,BEL,Temse Schelde Zwemmers,54.05,t
5004068,DESARD,Rob,2002,M,BEL,Zwemclub Kapelle-O/D-Bos,54.05,t
4984908,GOBERT,Sam,2002,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.06,t
5342236,VAN REMOORTERE,Jasper,2009,M,BEL,Swimming Team Waasland,54.06,t
4942805,VAN DE SOMPEL,Jarne,2004,M,BEL,Swimming Team Aalter,54.06,t
5084790,LOVENS,Florentin,2006,M,BEL,Liege Natation,54.07,t
5098405,HEBB,Quinten,2005,M,BEL,Royal Ostend Swimming Club,54.08,t
4037469,DOLFEN,Jeroen,1986,M,BEL,First (Flanders Inter Regio Sw,54.09,t
4804439,VANGERVEN,Pieterjan,1989,M,BEL,Brabant East Swimming Team,54.09,t
4804398,GOOSSENS,Tim,1987,M,BEL,Swimming Team Waasland,54.09,t
4804292,HERMANS,Steven,1984,M,BEL,Zwemclub Brabo Antwerpen,54.10,t
5144539,KHERBOUCHE,Jad,2006,M,BEL,Perron,54.10,t
4804409,AERNOUT,Steve,1984,M,BEL,Zwemclub Tieltse Zeeduivels,54.11,t
4336757,MEYS,Lander,1996,M,BEL,Zwemclub Brabo Antwerpen,54.11,t
5165833,GILSOUL,Sebastien,2005,M,BEL,Namur Olympic Club,54.11,t
4308041,VINCKE,Warre,1998,M,BEL,Zwemclub de Dolfijnen Asse-T,54.12,t
4777816,BLANKERS,Gaetan,2000,M,BEL,Zwemclub Brabo Antwerpen,54.12,t
5317384,VAN BALLAER,Viktor,2008,M,BEL,Zwemclub Geel,54.12,t
4304631,BERGER,Francois,1998,M,BEL,Ecole De Natation Waremmienne,54.13,t
4937007,RAYMAEKERS,Robbert,1998,M,BEL,Leuven Aquatics,54.13,t
4827956,DIAZ,Jordi,2001,M,BEL,Genker Zwemvereniging Neptunus,54.13,t
4938113,KARKOUR,Rayan,2002,M,BEL,Koninklijke Vilvoordse Zwemclu,54.13,t
4139793,MEGANCK,Gaetan,1995,M,BEL,Swimming Team Waasland,54.14,t
4362850,LECLERCQ,Nils,2000,M,BEL,Csc La Calamine Neu-Moresnet,54.14,t
4792497,DAZY,Max,2000,M,BEL,Cercle Royal De Natation Arlonais,54.14,t
4812917,GUILLEMYN,Lucas,2003,M,BEL,Koninklijke Kortrijkse Zwemkri,54.15,t
4305372,DEWULF,Tjorven,1998,M,BEL,Koninklijke Kortrijkse Zwemkri,54.16,t
5172941,VANDAMME,Thijs,2005,M,BEL,Gold Swimming Team,54.16,t
4804752,KENIS,Pieter,1988,M,BEL,Molse Zwemclub mozka,54.17,t
4804560,DE WETTER,Gilles,1991,M,BEL,Royal Ostend Swimming Club,54.17,t
4804584,THIRY,Thomas,1990,M,BEL,Flipper Natation Club Saint-Ge,54.19,t
4826649,LUST,Henri,2003,M,BEL,Aalterse Zwemvereniging,54.19,t
4074515,LIEVENS,Stijn,1986,M,BEL,Shark,54.20,t
5002343,VERBIST,Stijn,2004,M,BEL,Swimming Team Waasland,54.20,t
4804806,LECOUTERE,Maarten,1991,M,BEL,Swimming Team Tienen,54.22,t
4804964,GYSSENS,Maarten,1987,M,BEL,Zwemclub Brabo Antwerpen,54.22,t
4136860,BOUCHIER,Robin,1993,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.22,t
4199825,BOLCKMANS,Lenz,1993,M,BEL,Kempisch Swimming Team,54.22,t
4922782,SPLEERS,Mauro,2003,M,BEL,First (Flanders Inter Regio Sw,54.22,t
4804379,BAELUS,Wouter,1987,M,BEL,Arendonkse Zwemvereniging,54.24,t
4398052,RAES,Lou,1999,M,BEL,Zwemclub Lorelei Londerzeel,54.24,t
4481810,BIAD,Mehdi,2003,M,BEL,Mons Hainaut Natation,54.24,t
5349295,STRUYVELT,Arne,2008,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.25,t
4303697,VAN BUGGENHOUT,Kris,1983,M,BEL,Brabant East Swimming Team,54.26,t
4305517,EMBRECHTS,Victor,1997,M,BEL,Zwemclub Brabo Antwerpen,54.26,t
4882373,JACOBS,Ben,2002,M,BEL,Lokerse Zwemvereniging,54.26,t
5294341,VAN DER BRUGGEN,Nathan,2007,M,BEL,Flemish Ardennes Swimming Team,54.26,t
5120440,CATRY,Arne,2006,M,BEL,Zwemclub Tremelo,54.26,t
4029553,SWIERS,Jago,1984,M,BEL,Zwemclub Brabo Antwerpen,54.27,t
4299630,JORIS,Wesley,1996,M,BEL,Koninklijke Hasseltse Zwemvere,54.27,t
4397868,LELIEVRE-DAMIT,Jonas,1997,M,BEL,Swimming Team Tienen,54.27,t
5422886,VAN DE PERRE,Arne,2005,M,BEL,Dendermondse Zwemvereniging Ol,54.27,t
4439539,HEUNINCK,Stijn,2000,M,BEL,First (Flanders Inter Regio Sw,54.29,t
5138711,JANSSEN,Senne,1999,M,BEL,De Beringse Tuimelaars,54.31,t
4971282,WANTEN,Bernd,2004,M,BEL,Zwemclub Brabo Antwerpen,54.31,t
4913579,OKENS,Jari,2003,M,BEL,Zwemclub Kapelle-O/D-Bos,54.31,t
4804274,PEX,Daan,1986,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,54.32,t
4085687,KEBRON,Quentin,1992,M,BEL,Ecole Seraing Natation,54.32,t
4804809,BREDA,Simon,1991,M,BEL,Gold Swimming Team,54.32,t
4929093,CHAREF,Billal,2002,M,BEL,Herstal Natation,54.32,t
5196344,JORIS,Pierre,2006,M,BEL,Jod,54.33,t
4068856,COLLARD,Nicolas,1989,M,BEL,Cercle De Natation Sportcity W,54.50,t
4813244,LEROY,Theo,2000,M,BEL,Les Espadons Cominois,54.50,t
4136859,BAECKE,Gregory,1990,M,BEL,Meetjesland-Gent Alliantie Zwemteam,55.29,t
4074283,HENDRICKX,Hans,1988,M,BEL,Brabant East Swimming Team,54.34,t
4805340,UMANS,Bjorn,1994,M,BEL,Peltse Zwemclub,54.34,t
4309470,DE COSTER,Robbe,1998,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.34,t
4921113,SEMPELS,Gilles,2002,M,BEL,Swimming Team Tienen,54.34,t
4305878,HIMPE,Jannes,1998,M,BEL,Gold Swimming Team,54.34,t
5052986,GEBRUERS,Alex,2005,M,BEL,Zwemvereniging Lier,54.34,t
5196469,KNOCKAERT,Finn,2005,M,BEL,Koninklijke Kortrijkse Zwemkri,54.34,t
5179547,VANTHOURNOUT,Xander,2006,M,BEL,Zwemclub Geel,54.34,t
4136869,VERMEIRE,Nathan,1993,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.35,t
4308871,LOGGHE,Anthony,1997,M,BEL,Gold Swimming Team,54.35,t
4805221,EMONDS-ALT,Gauthier,1991,M,BEL,Ecole Seraing Natation,54.36,t
4805243,VAN AUDEKERKE,Jens,1993,M,BEL,Temse Schelde Zwemmers,54.37,t
4200242,VAN BELLE,Nils,1993,M,BEL,Dilbeekse Zwemvereniging,54.37,t
4136890,VERACHTERT,Ruben,1995,M,BEL,Shark,54.37,t
4406390,COUPE,Thomas,1997,M,BEL,Royal Dauphins Mouscronnois,54.37,t
5091177,BULBO,Noah,2003,M,BEL,Entente Des Nageurs Louvierois Natation,54.37,t
5165819,LOURTIE,Clement,2007,M,BEL,Nautic Club Herve,54.37,t
4439425,DAEL,Simon,1999,M,BEL,Zwemclub Brabo Antwerpen,54.38,t
5213854,STOX,Bram,2008,M,BEL,Koninklijke Hasseltse Zwemvere,54.38,t
5199470,DESMET,Milan,2003,M,BEL,Koninklijke Waregemse Zwemclub,54.38,t
4306660,NAETS,Robby,1997,M,BEL,Zwemclub Brabo Antwerpen,54.39,t
4307944,VERDOODT,Alexis,1998,M,BEL,Swimming Club Strombeek-Grimbe,54.39,t
4620253,CARYN,Mathys,2002,M,BEL,Royal Dauphins Mouscronnois,54.39,t
4074870,DEKEIN,Dries,1987,M,BEL,Meense Zwemkring,54.40,t
4729524,VAN SYNGHEL,Noah,2002,M,BEL,First (Flanders Inter Regio Sw,54.40,t
4658426,SCAPIN,Nicolas,1999,M,BEL,Nautic Club Herve,54.41,t
4897341,VLAMIJNCK,Robin,2003,M,BEL,Swimming Team Aalter,54.42,t
4941438,JASPERS,Sven,2003,M,BEL,Koninklijke Hasseltse Zwemvere,54.43,t
4295879,ROGIERS,Gil,1990,M,BEL,Koninklijke Racing Swimming Cl,54.44,t
4334616,SCHEPENS,Andreas,1999,M,BEL,Aalterse Zwemvereniging,54.44,t
4895733,KENIS,Lander,2001,M,BEL,Zwemclub Geel,54.44,t
4828090,VANDERHULST,Kasper,2000,M,BEL,Tiense Regio United Swimming Team,54.44,t
5210854,DUFAYS,Louis,2004,M,BEL,Longchamp Swimming Club Uccle,54.44,t
5183340,MAJEAN,Wout,2007,M,BEL,Zwemclub Brabo Antwerpen,54.44,t
4804310,SERRE,Laurent,1980,M,BEL,Club De Natation Bastogne,54.45,t
4804347,DE NEVE,Robin,1988,M,BEL,Genker Zwemvereniging Neptunus,54.46,t
4805093,TIMMERMANS,Roel,1993,M,BEL,Swimming Team Tienen,54.46,t
4000641,VAN DEN NOORTGATE,Rob,2000,M,BEL,Belgium,54.46,t
4804333,METTENS,Dieter,1989,M,BEL,Dilbeekse Zwemvereniging,54.47,t
4308501,BAERT,Nils Arne,1994,M,BEL,Royal Ostend Swimming Club,54.47,t
5089920,VYNCKE,Milan,2003,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.47,t
4139638,GIELKENS,Stephane,1994,M,BEL,Brabant East Swimming Team,54.48,t
4295851,BUWALDA,Ide,1996,M,BEL,Zwemvereniging De Meerkoet Bre,54.49,t
5203180,GEERINCKX,Arne,2004,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.50,t
4805238,GONDA,Tommy,1994,M,BEL,Flipper Natation Club Saint-Ge,54.51,t
4139832,VISEE,Loic,1995,M,BEL,Barracuda Club Saint-Ghislain,54.51,t
4917613,VANDE CASTEELE,Bjarne,2004,M,BEL,Gold Swimming Team,54.51,t
4804291,GEERAERTS,Olivier,1984,M,BEL,Zwemclub Brabo Antwerpen,54.52,t
4295856,NOENS,Gertjan,1993,M,BEL,First (Flanders Inter Regio Sw,54.52,t
4804906,VERMOORTELE,Frederik,1985,M,BEL,Koninklijke Kortrijkse Zwemkri,54.53,t
4805059,MEURISSE,Antoine,1988,M,BEL,Ronse Swimming Club,54.55,t
5177156,AL TUWAIJARI,Mustafa,2002,M,BEL,Zwemclub Brabo Antwerpen,54.55,t
4136862,DE GROOTE,Evert,1987,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.56,t
5198168,GOOSSENS,Torsten,2005,M,BEL,Lokerse Zwemvereniging,54.56,t
4185207,HAVEAUX,Timothy,1984,M,BEL,Zwemclub de Dolfijnen Asse-T,54.57,t
4804700,SALENBIEN,Wout,1990,M,BEL,Koninklijke Kortrijkse Zwemkri,54.57,t
4309174,VANEYSENDEYK,Toon,1997,M,BEL,Shark,54.57,t
4565886,VAN SAS,Stijn,2000,M,BEL,Zwemclub Tremelo,54.57,t
4897340,VERHAEGHE,Robbe Does,2001,M,BEL,Koninklijke Kortrijkse Zwemkri,54.57,t
5029678,BOUDCHICH,Ilyas,2002,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.57,t
4199967,DE MUYNCK,Noah,1996,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.57,t
4804588,DONCHE,Julien,1988,M,BEL,Royal Dauphins Mouscronnois,54.58,t
4804406,DEGENS,Jelle,1990,M,BEL,Genker Zwemvereniging Neptunus,54.58,t
4074402,CABU,Jeremy,1992,M,BEL,Cercle De Natation Sportcity W,54.58,t
4804395,ESTE,Romain,1987,M,BEL,Royal Verviers Natation,54.59,t
4863318,DEN HAESE,Milan,1998,M,BEL,Zwemvereniging De Meerkoet Bre,54.59,t
4935606,VERSCHUEREN,Siebe,2004,M,BEL,Zwemclub Brabo Antwerpen,54.59,t
5196569,ROMBOUTS,Leonard,2007,M,BEL,Swimming Club Zaventem,54.59,t
4199902,BISSCHOP,Bert,1996,M,BEL,Koninklijke Brugse Zwem- & Red,54.60,t
5003030,DETHIER,Emerick,2002,M,BEL,Ecole Seraing Natation,54.60,t
5092519,KOPRIVA,Ilio,2006,M,BEL,De Beringse Tuimelaars,54.60,t
4304440,BRANDT,Jeroen,1997,M,BEL,Gold Swimming Team,54.61,t
4758373,VANDERSCHRICK,Stephan,2000,M,BEL,Koninklijke Brugse Zwem- & Red,54.61,t
4649000,WOUTERS,Cas,2006,M,BEL,Zwemclub Brabo Antwerpen,54.62,t
4748266,VERELZEN,Robbe,2002,M,BEL,Koninklijke Kortrijkse Zwemkri,54.62,t
4303622,NEUBERG,Olivier,1982,M,BEL,Ecole Saint-Vith Natation,54.63,t
5208840,VAN GROENIGEN,Karsten,2008,M,BEL,Swimming Team Zennevallei,55.66,t
4645941,LOONES,Matthias,1997,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.87,t
5265887,RAHIR,Arno,2006,M,BEL,Espadon Leuze Natation,54.87,t
4074968,UWAERTS,Michiel,1989,M,BEL,Zwemclub Brabo Antwerpen,54.64,t
4397857,JACOBS,Dario,1997,M,BEL,Swimming Club Strombeek-Grimbe,54.64,t
4648986,RAES,Senne,2006,M,BEL,Zwemclub Brabo Antwerpen,54.64,t
4139632,ADRIAENSEN,Dieter,1995,M,BEL,Zwemclub Geel,54.65,t
4588017,SAMYN,Jonas,2000,M,BEL,Koninklijke Kortrijkse Zwemkri,54.65,t
4074819,ZADWORNY,Boris,1990,M,BEL,Ecole Seraing Natation,54.66,t
4805285,VERJANS,Renaud,1994,M,BEL,Swimming Team Tienen,54.66,t
4418176,OPDEBEECK,Thomas,2006,M,BEL,Zwemclub Brabo Antwerpen,54.66,t
5172944,VANHOUTTE,Warre,2007,M,BEL,Royal Ostend Swimming Club,54.66,t
4074691,OLEFS,Kenneth,1991,M,BEL,Zwemclub Tremelo,54.67,t
4200119,HOORNE,Jochim,1990,M,BEL,Izegemse Krekel Zwemmers,54.68,t
4731917,CLAEYS,Arthur,2002,M,BEL,Swimming Team Aalter,54.68,t
4804892,DE ROECK,Tom,1986,M,BEL,Fast Antwerp Swimming Team,54.69,t
4308481,VANSPRINGEL,Thibaut,1996,M,BEL,Swimming Club Strombeek-Grimbe,54.69,t
4574050,DE BAETS,Niels,1995,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.69,t
5092551,DUFLOUCQ,Seppe,2006,M,BEL,Iswim,54.69,t
5263227,VERROKEN,Gerben,2008,M,BEL,Zwemclub de Dolfijnen Asse-T,54.69,t
5352935,LEYSEN,Michel,2007,M,BEL,Kempisch Swimming Team,54.70,t
5251386,SLEPOV,Bogdan,2008,M,BEL,Entente Des Nageurs Louvierois Natation,54.70,t
4353461,LANGMANS,Wannes,1999,M,BEL,Shark,54.71,t
4311186,NIGRA,Loic,1994,M,BEL,Koninklijke Vilvoordse Zwemclu,54.71,t
4567897,BRYNAERT,Jasper,2007,M,BEL,Swimming Team Zennevallei,54.71,t
4804844,LANOOTE,Renaat,1988,M,BEL,Koninklijke Kortrijkse Zwemkri,54.73,t
4439476,DEMEESTERE,Emiel,2000,M,BEL,Izegemse Krekel Zwemmers,54.73,t
4688859,COLLINET,Germain,2000,M,BEL,Cercle Royal De Natation Arlonais,54.73,t
5084788,COURTOIS,Maxime,2006,M,BEL,Liege Natation,54.73,t
4199898,DE PAEPE,Karel,1995,M,BEL,Brabant East Swimming Team,54.74,t
4305451,DUCASTEL,Sander,1996,M,BEL,Zwemvereniging Wetthra Wettere,54.74,t
4622204,THIBAUT,Charles,1986,M,BEL,Espadon Leuze Natation,54.75,t
4331879,GIBBS,Brent,1997,M,BEL,Heistse Zwemclub Arduas,54.76,t
4066237,GHESQUIERE,Jelle,1979,M,BEL,Royal Dauphins Mouscronnois,54.77,t
4804954,WOUTERS,Steven,1987,M,BEL,Arvicola Zwemclub Kalmthout,54.77,t
4074835,MEUNIER,Pierre-Antoine,1989,M,BEL,Liege Natation,54.78,t
4406395,STAVART,Corentin,1999,M,BEL,Blocry, Ottignies Et Univ.L.L.,54.78,t
4136946,DE WOLF,Davey,1988,M,BEL,Zwemclub Tremelo,54.79,t
4139779,VAN DEN BEMPT,Ben,1995,M,BEL,Zwemclub Brabo Antwerpen,54.79,t
4307361,THIJS,Christophe,1994,M,BEL,Zwemvereniging Lier,54.80,t
4910131,MAROT,Joseph,1996,M,BEL,Cercle Royal De Natation De Huy,54.80,t
4756464,HENDRICKX,Victor,2003,M,BEL,Belgium,54.80,t
4805370,HERREMANS,Toon,1991,M,BEL,Swimming Team Tienen,54.81,t
4805259,JACQUERIE,Paul,1994,M,BEL,Herstal Natation,54.81,t
4610112,ROOMAN,Rob,2000,M,BEL,Leuven Aquatics,54.81,t
5416220,DELRUE,Aaron,2009,M,BEL,Zwemclub De Dolfijnen Middelke,54.81,t
4192417,NUYTS,Wim,1991,M,BEL,Molse Zwemclub mozka,54.82,t
4741089,LAUWERS,Sander,2001,M,BEL,Zwemclub Brabo Antwerpen,54.82,t
4999884,ORBAN,Olivier,2002,M,BEL,Swimming Team Waasland,54.82,t
4620067,VANHUYS,Matt,2002,M,BEL,Royal Dauphins Mouscronnois,54.84,t
5203995,GARNIER,Terence,2007,M,BEL,Mons Hainaut Natation,54.84,t
